id,categoria,pergunta,resposta,rota,ok,fonte
"927","IDENTIDADE","rapidinho como funciona ref 75","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"928","CONVERSA_GERAL","rapidinho dúvida geral 25 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"929","ACERVO_LISTA","rapidinho produtos lista 0","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"930","VARIACAO","só tem whey formato reels #76","Não encontrei «whey formato reels #76» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"931","ACERVO_INFO","só tem whey na loja ref 76?","Não encontrei «whey na loja ref 76» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"932","IDENTIDADE","só quem é vc ref 76","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"933","CONVERSA_GERAL","só dúvida geral 26 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"934","ACERVO_LISTA","só produtos lista 1","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"935","VARIACAO","me diz info creatina formato banner #77","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"936","ACERVO_INFO","me diz tem creatina na loja ref 77?","Não encontrei «creatina na loja ref 77» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"937","IDENTIDADE","me diz qual nome ref 77","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"938","CONVERSA_GERAL","me diz dúvida geral 27 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"939","ACERVO_LISTA","me diz produtos lista 2","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"940","VARIACAO","detalhe whey de chocolate formato feed #78","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"941","ACERVO_INFO","tem whey de chocolate na loja ref 78?","Não encontrei «whey de chocolate na loja ref 78» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"942","IDENTIDADE","pra que serve ref 78","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"943","CONVERSA_GERAL","dúvida geral 28 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"944","ACERVO_LISTA","produtos lista 3","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"945","VARIACAO","oi foto monster formato stories #79","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"946","ACERVO_INFO","oi tem monster na loja ref 79?","Não encontrei «monster na loja ref 79» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"947","IDENTIDADE","oi como funciona ref 79","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"948","CONVERSA_GERAL","oi dúvida geral 29 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"949","ACERVO_LISTA","oi produtos lista 4","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"950","VARIACAO","bom dia lista creatina growth formato 1:1 #80","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"951","ACERVO_INFO","bom dia tem creatina growth na loja ref 80?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"952","IDENTIDADE","bom dia quem é vc ref 80","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"953","CONVERSA_GERAL","bom dia dúvida geral 30 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"954","ACERVO_LISTA","bom dia produtos lista 5","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"955","VARIACAO","rapidinho busca powerade formato carrossel #81","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"956","ACERVO_INFO","rapidinho tem powerade na loja ref 81?","Não encontrei «powerade na loja ref 81» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"957","IDENTIDADE","rapidinho qual nome ref 81","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"958","CONVERSA_GERAL","rapidinho dúvida geral 31 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"959","ACERVO_LISTA","rapidinho produtos lista 6","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"960","VARIACAO","só mostra whey formato reels #82","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"961","ACERVO_INFO","só tem whey na loja ref 82?","Não encontrei «whey na loja ref 82» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"962","IDENTIDADE","só pra que serve ref 82","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"963","CONVERSA_GERAL","só dúvida geral 32 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"964","ACERVO_LISTA","só produtos lista 7","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"965","VARIACAO","me diz cadê creatina formato banner #83","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"966","ACERVO_INFO","me diz tem creatina na loja ref 83?","Não encontrei «creatina na loja ref 83» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"967","IDENTIDADE","me diz como funciona ref 83","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"968","CONVERSA_GERAL","me diz dúvida geral 33 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"969","ACERVO_LISTA","me diz produtos lista 8","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"970","VARIACAO","tem whey de chocolate formato feed #84","Não encontrei «whey de chocolate formato feed #84» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"971","ACERVO_INFO","tem whey de chocolate na loja ref 84?","Não encontrei «whey de chocolate na loja ref 84» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"972","IDENTIDADE","quem é vc ref 84","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"973","CONVERSA_GERAL","dúvida geral 34 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"974","ACERVO_LISTA","produtos lista 9","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"975","VARIACAO","oi info monster formato stories #85","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"976","ACERVO_INFO","oi tem monster na loja ref 85?","Não encontrei «monster na loja ref 85» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"977","IDENTIDADE","oi qual nome ref 85","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"978","CONVERSA_GERAL","oi dúvida geral 35 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"979","ACERVO_LISTA","oi produtos lista 10","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"980","VARIACAO","bom dia detalhe creatina growth formato 1:1 #86","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"981","ACERVO_INFO","bom dia tem creatina growth na loja ref 86?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"982","IDENTIDADE","bom dia pra que serve ref 86","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"983","CONVERSA_GERAL","bom dia dúvida geral 36 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"984","ACERVO_LISTA","bom dia produtos lista 11","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"985","VARIACAO","rapidinho foto powerade formato carrossel #87","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"986","ACERVO_INFO","rapidinho tem powerade na loja ref 87?","Não encontrei «powerade na loja ref 87» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"987","IDENTIDADE","rapidinho como funciona ref 87","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"988","CONVERSA_GERAL","rapidinho dúvida geral 37 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"989","ACERVO_LISTA","rapidinho produtos lista 12","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"990","VARIACAO","só lista whey formato reels #88","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"991","ACERVO_INFO","só tem whey na loja ref 88?","Não encontrei «whey na loja ref 88» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"992","IDENTIDADE","só quem é vc ref 88","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"993","CONVERSA_GERAL","só dúvida geral 38 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"994","ACERVO_LISTA","só produtos lista 13","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"995","VARIACAO","me diz busca creatina formato banner #89","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"996","ACERVO_INFO","me diz tem creatina na loja ref 89?","Não encontrei «creatina na loja ref 89» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"997","IDENTIDADE","me diz qual nome ref 89","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"998","CONVERSA_GERAL","me diz dúvida geral 39 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"999","ACERVO_LISTA","me diz produtos lista 14","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1000","VARIACAO","mostra whey de chocolate formato feed #90","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"1001","ACERVO_INFO","tem whey de chocolate na loja ref 90?","Não encontrei «whey de chocolate na loja ref 90» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"1002","IDENTIDADE","pra que serve ref 90","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"1003","CONVERSA_GERAL","dúvida geral 40 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"1004","ACERVO_LISTA","produtos lista 15","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1005","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1006","MULTI_TURNO","para oq vc serve","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"1007","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1008","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1009","MULTI_TURNO","bom dia","Bom dia! Sou o Tuma IA, da FYT. O que você precisa hoje?","identity","true","deterministic"
"1010","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1011","MULTI_TURNO","valeu","Perfeito! Quando a FYT precisar de algo, é só chamar.","identity","true","deterministic"
"1012","MULTI_TURNO","quais produtos temos?","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1013","MULTI_TURNO","tem monster?","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"1014","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1015","MULTI_TURNO","não era isso só queria seu nome","Desculpa! Meu nome é Tuma IA, da FYT.","identity","true","deterministic"
"1016","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1017","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1018","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1019","MULTI_TURNO","quero o dia da semana mes e ano","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1020","MULTI_TURNO","tem whey?","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"1021","MULTI_TURNO","monta post do whey de chocolate","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1022","MULTI_TURNO","quais contextos temos?","Temos 2 contextos ativos:

• Black Friday
• Tom de voz","contextos","true","deterministic"
"1023","MULTI_TURNO","black friday","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1024","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1025","MULTI_TURNO","vc consegue","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1026","MULTI_TURNO","como pedir post","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1027","MULTI_TURNO","fala sobre a empresa","Trabalho com a FYT. segmento: Suplementos e fitness. Loja de suplementos com foco em performance..","empresa","true","deterministic"
"1028","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1029","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1030","MULTI_TURNO","quem é vc","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"1031","MULTI_TURNO","como funciona","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"1032","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1033","MULTI_TURNO","para oq vc serve","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"1034","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1035","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1036","MULTI_TURNO","bom dia","Bom dia! Sou o Tuma IA, da FYT. O que você precisa hoje?","identity","true","deterministic"
"1037","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1038","MULTI_TURNO","valeu","Perfeito! Quando a FYT precisar de algo, é só chamar.","identity","true","deterministic"
"1039","MULTI_TURNO","quais produtos temos?","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1040","MULTI_TURNO","tem monster?","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"1041","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1042","MULTI_TURNO","não era isso só queria seu nome","Desculpa! Meu nome é Tuma IA, da FYT.","identity","true","deterministic"
"1043","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1044","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1045","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1046","MULTI_TURNO","quero o dia da semana mes e ano","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1047","MULTI_TURNO","tem whey?","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"1048","MULTI_TURNO","monta post do whey de chocolate","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1049","MULTI_TURNO","quais contextos temos?","Temos 2 contextos ativos:

• Black Friday
• Tom de voz","contextos","true","deterministic"
"1050","MULTI_TURNO","black friday","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1051","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1052","MULTI_TURNO","vc consegue","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1053","MULTI_TURNO","como pedir post","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1054","MULTI_TURNO","fala sobre a empresa","Trabalho com a FYT. segmento: Suplementos e fitness. Loja de suplementos com foco em performance..","empresa","true","deterministic"
"1055","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1056","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1057","MULTI_TURNO","quem é vc","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"1058","MULTI_TURNO","como funciona","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"1059","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1060","MULTI_TURNO","para oq vc serve","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"1061","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1062","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1063","MULTI_TURNO","bom dia","Bom dia! Sou o Tuma IA, da FYT. O que você precisa hoje?","identity","true","deterministic"
"1064","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1065","MULTI_TURNO","valeu","Perfeito! Quando a FYT precisar de algo, é só chamar.","identity","true","deterministic"
"1066","MULTI_TURNO","quais produtos temos?","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1067","MULTI_TURNO","tem monster?","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"1068","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1069","MULTI_TURNO","não era isso só queria seu nome","Desculpa! Meu nome é Tuma IA, da FYT.","identity","true","deterministic"
"1070","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1071","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1072","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1073","MULTI_TURNO","quero o dia da semana mes e ano","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1074","MULTI_TURNO","tem whey?","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"1075","MULTI_TURNO","monta post do whey de chocolate","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1076","MULTI_TURNO","quais contextos temos?","Temos 2 contextos ativos:

• Black Friday
• Tom de voz","contextos","true","deterministic"
"1077","MULTI_TURNO","black friday","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1078","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1079","MULTI_TURNO","vc consegue","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1080","MULTI_TURNO","como pedir post","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1081","MULTI_TURNO","fala sobre a empresa","Trabalho com a FYT. segmento: Suplementos e fitness. Loja de suplementos com foco em performance..","empresa","true","deterministic"
"1082","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1083","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1084","MULTI_TURNO","quem é vc","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"1085","MULTI_TURNO","como funciona","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"1086","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1087","MULTI_TURNO","para oq vc serve","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"1088","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1089","MULTI_TURNO","quais produtos temos","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1090","MULTI_TURNO","bom dia","Bom dia! Sou o Tuma IA, da FYT. O que você precisa hoje?","identity","true","deterministic"
"1091","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1092","MULTI_TURNO","valeu","Perfeito! Quando a FYT precisar de algo, é só chamar.","identity","true","deterministic"
"1093","MULTI_TURNO","quais produtos temos?","No acervo da FYT temos 4 produtos:

• creatina growth
• monster
• powerade
• whey de chocolate

Quer montar post de algum deles?","acervo","true","deterministic"
"1094","MULTI_TURNO","tem monster?","Sim — temos monster no acervo da FYT.","acervo","true","deterministic"
"1095","MULTI_TURNO","qual seu nome","Meu nome é Tuma IA — assistente de criação de artes da FYT.","identity","true","deterministic"
"1096","MULTI_TURNO","não era isso só queria seu nome","Desculpa! Meu nome é Tuma IA, da FYT.","identity","true","deterministic"
"1097","MULTI_TURNO","oi","Oi! Sou o Tuma IA, assistente de criação de artes da FYT. O que você precisa hoje?","identity","true","deterministic"
"1098","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1099","MULTI_TURNO","que dia é hoje","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1100","MULTI_TURNO","quero o dia da semana mes e ano","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"1101","MULTI_TURNO","tem whey?","Sim — temos whey de chocolate no acervo da FYT.","acervo","true","deterministic"
"1102","MULTI_TURNO","monta post do whey de chocolate","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"1103","MULTI_TURNO","quais contextos temos?","Temos 2 contextos ativos:

• Black Friday
• Tom de voz","contextos","true","deterministic"
